vertex_1,vertex_2,diameter,length,flow_rate,rbc_velocity,ht,rbc_probability
5870,6092,3.7088549138e-06,0.0001399484090305,1.1894119350325967e-19,1.2768338493802473e-08,0.3,0.785144018405128
5871,5891,3.8244390488e-06,7.610365985079726e-06,-2.217597001761444e-18,-2.264491758576552e-07,0.3,0.18418039469264738
5872,6125,3.9798195362e-06,8.687952809228581e-05,6.138692630053909e-18,5.872412076258742e-07,0.3,1.0
5873,5980,4.1427698136e-06,5.982284046281714e-05,2.8017664712427056e-18,2.5084295705032e-07,0.3,1.0
5874,5899,5.748783111599999e-06,2.7585057479767888e-05,9.508509740240037e-18,4.852861744365434e-07,0.3,0.1474635195031068
5874,6019,3.7579767704e-06,4.583036899738015e-05,1.7181936925970696e-18,1.8054183578262325e-07,0.3,0.9102722442841791
5875,5893,4.3462138176e-06,2.6024579547452824e-05,1.0747932249772176e-17,8.884462940129558e-07,0.3,0.19506636509800596
5875,5982,4.2146964074e-06,0.0001454801786692,4.875503010398862e-18,4.242101150406935e-07,0.3,0.8084578344997544
5876,5911,2.4740285874e-06,3.2145535412082953e-05,-8.774257851926775e-19,-1.825202623949145e-07,0.3,1.0
5877,5988,4.999739647e-06,3.024191172926027e-05,-7.298480993005432e-18,-4.756161847252671e-07,0.3,1.0
5878,6082,3.7579767704e-06,0.0002097418122418,-2.412022503235255e-18,-2.5344696151507335e-07,0.3,1.0
5879,5949,4.3445391654e-06,1.836359655174941e-05,-1.5292383910563436e-18,-1.264915250149799e-07,0.3,1.0
5880,5909,4.6089968682e-06,8.959992161908063e-05,2.296489187049181e-17,1.7197370460196102e-06,0.3,1.0
5880,6086,6.0519733428e-06,5.8119497948912095e-05,1.3734949592921125e-17,6.394375430037817e-07,0.3,1.0
5881,6324,3.2052354812e-06,0.0001205035453019,-7.883692221996168e-18,-1.0702383362971483e-06,0.3,1.0
5882,5941,3.9821658134e-06,5.3626688040110506e-05,1.3032503394832079e-17,1.245510694792916e-06,0.3,0.33103494033703756
5882,6006,5.797437191e-06,4.65371112996372e-05,3.538212030411901e-17,1.7789156094996328e-06,0.3,0.6682462556619954
5883,5945,3.9798195362e-06,1.470674230225704e-05,1.5419677904125568e-17,1.4750812297212522e-06,0.3,1.0
5884,5959,3.713607788e-06,0.0001235307956798,-5.926565825174864e-18,-6.348939953003246e-07,0.3,0.15390178614707875
5884,5949,3.3358302115999995e-06,9.126430440313604e-05,2.6931615825710813e-18,3.430073379707438e-07,0.3,0.86042623379607
5885,5955,4.2146964074e-06,3.080238966157533e-05,-8.897101494304824e-19,-7.741232936125306e-08,0.3,1.0
5886,5951,6.5120053292e-06,6.575177265095167e-05,-2.4057620022762242e-18,-9.807285381872643e-08,0.3,0.2430522858992187
5887,5972,4.2114048004e-06,2.738817609920224e-05,-2.027349458186371e-17,-1.7662587084601192e-06,0.3,0.21061602476540692
5887,5930,4.3498597146e-06,2.0463372657278737e-05,1.2282946826169225e-17,1.013910430503313e-06,0.3,0.7860410596928153
5888,6647,5.4763259888e-06,7.594646715794026e-05,-3.408010929838787e-17,-1.8952974946013857e-06,0.3,0.3333333333333333
5888,6409,3.7278690338e-06,0.0001795970057876,5.09121973025814e-18,5.42017499748155e-07,0.3,0.3333333333333333
5888,5960,5.797437191e-06,2.7441463940318905e-05,2.8988889568132976e-17,1.457481567287799e-06,0.3,0.3333333333333333
5889,5928,3.9224579334e-06,3.870601334439802e-05,4.53971074617311e-19,4.4476007269988026e-08,0.3,0.25
5889,5895,6.235588073799999e-06,1.6999271042140986e-05,-7.826918567135168e-18,-3.452571403822376e-07,0.3,0.25
5889,5918,4.4940185546e-06,6.631565037161873e-05,5.0570664926498825e-18,3.952079089892157e-07,0.3,0.25
5889,6344,3.7579767704e-06,0.0002211314462567,2.315880999862129e-18,2.433447456888417e-07,0.3,0.25
5890,6648,3.9594705104e-06,0.0002653008322584,4.2638391619187535e-18,4.113405028703464e-07,0.3,0.18491268355793608
5890,6008,3.848735094e-06,5.680506049206833e-05,9.096133898145917e-18,9.19285414518229e-07,0.3,0.8184897750725789
5891,6037,4.3637924194e-06,5.285834833318498e-05,-4.661550287023709e-18,-3.8273919467106846e-07,0.3,1.0
5892,5994,2.9807412624e-06,5.616938600167675e-05,-3.825465276372014e-19,-5.828289922919539e-08,0.3,1.0
5894,6696,5.508563518599999e-06,3.312362669512312e-05,5.883671165558412e-18,3.238458325513053e-07,0.3,0.18473628232847253
5894,5992,4.5792703628e-06,3.0659525079985364e-05,9.847380779379539e-18,7.455446628929559e-07,0.3,0.83824018173393
5895,6101,4.4989748002e-06,6.031565037161872e-05,6.137085733301727e-18,4.787212977697676e-07,0.3,1.0
5896,6048,5.508563518599999e-06,4.763008782846252e-05,3.2857269515860326e-17,1.8085119821132148e-06,0.3,1.0
5897,5970,5.0632362366e-06,2.30204508012418e-05,2.7137740646401413e-18,1.730366690183203e-07,0.3,0.14964178970912018
5898,5999,4.6778330802e-06,5.68693287272298e-05,6.022647920799244e-17,4.398104175012339e-06,0.3,0.3333333333333333
5898,5940,5.010532856e-06,1.3999271042140984e-05,2.005826220608325e-17,1.3022756133728808e-06,0.3,0.3333333333333333
5899,5915,4.7375469208000005e-06,3.707033885400646e-05,-1.2468654487370069e-17,-8.911009629667234e-07,0.3,0.20351726574925794
5899,5924,4.5754776e-06,8.165199654542234e-05,2.197716422760956e-17,1.6662227409754748e-06,0.3,0.8003100309356171
5900,5968,4.447216510799999e-06,2.109564735931829e-05,1.5031865300571472e-17,1.1956104300316032e-06,0.3,1.0
5901,5963,3.759799242e-06,3.049135199308357e-05,2.612300694448104e-17,2.742748326893676e-06,0.3,0.08985968694615513
5901,6041,2.4589214324e-06,5.4073009684499454e-05,8.529952489539432e-19,1.796252667732232e-07,0.3,0.9598273035858046
5902,5984,4.3515667916e-06,4.1777081156263496e-05,1.4219340230207006e-17,1.1729819980028136e-06,0.3,0.2217923682249103
5902,5959,4.6084570884e-06,3.331637932947775e-05,9.578655117801989e-18,7.17444499619072e-07,0.3,0.7727523408947147
5903,5969,3.9938623906e-06,0.0001531397037492,-1.2856437705093548e-18,-1.2227690379660918e-07,0.3,1.0
5904,6654,4.177672386200001e-06,0.0001457228193563,1.6120991231508177e-18,1.4233739116829626e-07,0.3,0.17569585252008119
5904,6156,3.8455007076e-06,8.228621312009588e-05,-9.364465263170857e-18,-9.477056836461302e-07,0.3,0.8347172583342658
5905,5944,4.023000717200001e-06,7.160817911150271e-05,1.9131307540994685e-19,1.7979146852700612e-08,0.3,0.2761535149988624
5905,5943,5.0716753006e-06,3.1388176099202235e-05,-5.816724458280783e-18,-3.698219347787633e-07,0.3,0.7125284652284449
5906,5986,3.0294764042e-06,9.079947383013928e-05,-1.84880621012058e-18,-2.745263549058941e-07,0.3,0.3333333333333333
5906,6286,3.7083232402e-06,0.0001838033575754,-6.580523631045144e-18,-7.065838916819177e-07,0.3,0.3333333333333333
5906,5947,4.9859642982e-06,2.436359655174942e-05,8.429329841164098e-18,5.519271699031759e-07,0.3,0.3333333333333333
5907,6007,3.8455007076e-06,3.0241911729260262e-05,-3.971614515004196e-19,-4.0193663421700406e-08,0.3,1.0
5908,5963,3.9829313756e-06,4.968070483908618e-05,-1.4294818491721093e-17,-1.3657176736801202e-06,0.3,0.18213783295978914
5908,6124,3.8269331456e-06,0.0001103141924559,1.042622077355601e-17,1.0635368821213112e-06,0.3,0.8227219248347687
5909,5946,5.923379421199999e-06,1.3217332181807449e-05,2.5437752017668645e-17,1.2307905060641977e-06,0.3,0.17829281566034366
5910,5952,5.577433109199999e-06,3.7706013344398016e-05,2.540524222726686e-17,1.3680330153647577e-06,0.3,0.18480451761712172
5910,5940,4.6053209304e-06,4.636286759389041e-05,-2.4125826048090706e-17,-1.809116584827572e-06,0.3,0.8390387801300518
5911,5948,2.4741356372e-06,1.1211194164517362e-05,-1.7466281466235768e-18,-3.6329846539903565e-07,0.3,1.0
5912,6044,3.7579767704e-06,5.505450075589162e-05,3.8199357528925795e-18,4.0138560417858177e-07,0.3,0.18867065820691503
5912,5979,3.7702875138e-06,0.0001995970057876,-1.830059751585491e-18,-1.9127453122093665e-07,0.3,0.8109464218340776
5913,5956,3.4096345902e-06,2.214553541208296e-05,-1.2385527891359476e-17,-1.5230587080380064e-06,0.3,1.0
5914,6061,3.6185517312e-06,0.0001068342527426,7.222536830313961e-19,8.069671833324536e-08,0.3,0.25032746581875537
5914,5962,4.3445630074e-06,3.665952507998537e-05,-1.627561688768746e-18,-1.3462313754616324e-07,0.3,0.7367999103456839
5915,6063,3.8866915702e-06,0.0001279601183824,-4.781821968317821e-18,-4.755674157427608e-07,0.3,1.0
5916,5930,3.7408235074e-06,0.0001123285726382,-2.052401169041013e-17,-2.172714270288439e-06,0.3,0.2339453584329763
5916,5925,4.275286197599999e-06,1.3949382989376326e-05,2.0688858823956787e-17,1.7578306903369184e-06,0.3,0.7548284978800068
5917,6092,3.259291172e-06,6.795399569250328e-05,7.101248978790121e-20,9.38634045967484e-09,0.3,0.22041708314590588
5917,6263,3.7184038162e-06,0.0001620830161197,1.818365999269332e-19,1.943874393256541e-08,0.3,0.7672500789431127
5918,6245,4.9021263122e-06,9.157534207162782e-05,1.76327273166509e-17,1.1886944598515185e-06,0.3,1.0
5919,6005,3.2237317562e-06,0.0001177707655364,-4.240269579550674e-18,-5.70373397386391e-07,0.3,0.22404066010399007
5919,6015,3.71936059e-06,0.0001094317485321,-6.574012906720295e-18,-7.024829488155261e-07,0.3,0.7629819474354943
5920,6657,3.0244882106e-06,2.897396253682914e-05,1.9038284630965343e-18,2.834363256453106e-07,0.3,0.3333333333333333
5920,5977,2.9755678176e-06,3.467730505073418e-05,-2.296140962863873e-18,-3.507926363587e-07,0.3,0.3333333333333333
5920,6032,3.7579767704e-06,6.650840300597334e-05,3.9231249976741034e-19,4.1222837223561e-08,0.3,0.3333333333333333
5921,6002,2.919293642e-06,4.7144806454223945e-05,1.6384159061233058e-18,2.579892740794589e-07,0.3,0.2016221691459343
5921,6091,3.2733802796e-06,0.0001237057683434,-2.5433841698839012e-20,-3.338728223484311e-09,0.3,0.7862219895602446
5922,5965,3.3898484706e-06,0.000120524725061,1.22327365342329e-17,1.5183872680206108e-06,0.3,0.2997854957581847
5922,6119,4.6098542214e-06,6.921514530823041e-05,4.079237951619124e-18,3.053795080916004e-07,0.3,0.6915238042027455
5924,6656,4.435053825399999e-06,3.945924391106771e-05,4.77350895084799e-17,3.814283888470063e-06,0.3,1.0
5925,6015,4.3501148224e-06,3.7148206242575946e-05,6.1121810782637376e-18,5.044877406569111e-07,0.3,0.18932057872842298
5926,5996,3.7245423794e-06,4.051253175218439e-05,5.594496277981025e-19,5.96462360966863e-08,0.3,0.2643160460046167
5926,6000,4.6078910828e-06,3.158432852190887e-05,1.7042484773234945e-17,1.2767533720045277e-06,0.3,0.7231809799379583
5927,6175,3.9912493228e-06,0.0001330693648952,6.396234607780599e-19,6.08998117463372e-08,0.3,0.2228950076514892
5927,6654,4.3501148224e-06,0.000109935538835,-1.019068020185408e-18,-8.411192608598046e-08,0.3,0.7690632821693706
5928,6143,4.104811668399999e-06,7.541809730764102e-05,9.45529412776925e-18,8.595351930111553e-07,0.3,1.0
5929,6030,4.6862678528e-06,0.0001079717756632,1.0796896665845779e-17,7.860454600975548e-07,0.3,0.3333333333333333
5929,5946,4.9897761344e-06,9.610365985079724e-06,-2.0266091163273038e-17,-1.325216924843782e-06,0.3,0.3333333333333333
5929,5993,3.9481823444e-06,0.0001576483517561,9.469194497424268e-18,9.178055386307204e-07,0.3,0.3333333333333333
5930,6145,3.317924738e-06,0.000102675847135,-8.24106486424114e-18,-1.0586831818634709e-06,0.3,1.0
5931,6073,4.5138840676e-06,5.391921677999445e-05,1.4633568551824756e-17,1.1351394785387231e-06,0.3,1.0
5932,6073,3.8836405278e-06,0.000203578496859,8.248163004090968e-18,8.213617821642507e-07,0.3,0.27976404063171706
5932,5987,4.966369152e-06,5.833755908857857e-05,-6.188427103457898e-18,-4.0795616595043277e-07,0.3,0.709011401250565
5933,6018,4.4972434044e-06,6.05371112996372e-05,-3.737614804692177e-17,-2.917405023785301e-06,0.3,0.3333333333333333
5934,5966,5.713601589199999e-06,2.724191172926026e-05,3.975765289497273e-20,2.051366164736714e-09,0.3,1.0
5935,5967,3.8440959454e-06,3.119202367649561e-05,7.020258714616469e-18,7.108910212963236e-07,0.3,0.30689564615313597
5935,6697,5.270207882e-06,3.3873457473440815e-05,-6.838621980922162e-19,-4.0674813903990144e-08,0.3,0.6860653645328898
5936,6088,4.418540001e-06,5.191921677999445e-05,3.2201298450736296e-17,2.589220409598581e-06,0.3,1.0
5937,6152,3.2048346996e-06,0.0001282628464874,2.4938178242432094e-19,3.386118433134801e-08,0.3,0.18356877559394985
5937,6202,3.3451886178e-06,0.0001046313007432,2.1321004813049985e-19,2.7033364025447525e-08,0.3,0.8113522879439722
5938,6311,3.7425887584e-06,0.0001042068878158,3.693157444905984e-19,3.90665208427288e-08,0.3,1.0
5939,5955,3.8591673374e-06,0.0001344037691963,1.1408219405205626e-18,1.1478594633417977e-07,0.3,1.0
5940,5971,4.4392352104e-06,1.1438793109825916e-05,-4.067563842007884e-18,-3.245055405021222e-07,0.3,1.0
5941,6114,4.2324447632e-06,5.248382345852054e-05,8.692490309391872e-18,7.510523583628873e-07,0.3,1.0
5942,5953,2.4719340802e-06,1.37566303550217e-05,8.02969988798241e-20,1.6731530218655917e-08,0.3,0.3333333333333333
5942,5953,2.4741356372e-06,2.014553541208296e-05,5.516136490292479e-20,1.1473557927764066e-08,0.3,0.3333333333333333
5942,5944,2.4741356372e-06,2.041348460451408e-05,-1.3545836378274346e-19,-2.817532500141305e-08,0.3,0.3333333333333333
5943,6040,4.5496196746e-06,4.66266880401105e-05,-2.548788260016597e-18,-1.950986065717392e-07,0.3,1.0
5945,5969,4.966369152e-06,1.0120955864630137e-05,1.1758165510077745e-17,7.751268682508388e-07,0.3,0.15633342369549694
5945,6310,3.8298094272e-06,0.0001653365851297,3.661512394049372e-18,3.730380301576526e-07,0.3,0.8787176747526075
5946,6284,3.7561781406e-06,0.0001439941683371,5.1716608543875226e-18,5.438440252350914e-07,0.3,1.0
5947,5954,4.582789421e-06,4.577781011412251e-05,1.655923786889235e-17,1.2520713389339574e-06,0.3,0.21139331437122272
5947,6087,4.6092967988e-06,7.02151453082304e-05,-8.129908027725559e-18,-6.087450158229352e-07,0.3,0.7880084121290845
5948,5981,4.207511424999999e-06,2.5752501608810674e-05,-5.6879111736618384e-18,-4.963022046871062e-07,0.3,0.1404058811435599
5950,6029,5.7377843856e-06,4.775857222765567e-05,-2.0445248097018577e-17,-1.0470232706483963e-06,0.3,0.22153191225499147
5950,5985,5.5043563842e-06,1.192820323027551e-05,7.170633619842357e-18,3.952135268701892e-07,0.3,0.7825626158397141
5951,6011,5.260178566e-06,2.9902165767104656e-05,1.42585667896403e-18,8.50893445514027e-08,0.3,1.0
5952,6149,3.7983298302e-06,7.943320644789687e-05,1.7401094045911174e-17,1.7968888882096445e-06,0.3,0.35005506247986695
5952,5966,5.798327445999999e-06,2.51920236764956e-05,8.004148181352839e-18,4.023164753992269e-07,0.3,0.6557569974518597
5954,6131,4.585987568e-06,0.0001096347005315,2.332362524588096e-17,1.7614581411925275e-06,0.3,1.0
5956,6379,3.8327536582e-06,0.0001931854630557,-4.2007034957311595e-18,-4.274342733854549e-07,0.3,1.0
5957,5989,4.7176847458e-06,2.994865403151732e-05,-2.421639874093763e-18,-1.7431046201551588e-07,0.3,0.3333333333333333
5957,5975,5.1272969246e-06,5.031225058326674e-05,5.345159754510044e-19,3.3348362950022444e-08,0.3,0.3333333333333333
5957,6003,4.038577079799999e-06,4.365539633377435e-05,1.8871238986427112e-18,1.7622115388570934e-07,0.3,0.3333333333333333
5958,6026,3.3187236786e-06,5.853711129963721e-05,1.0359598417502785e-17,1.3303265831260148e-06,0.3,1.0
5959,6387,3.8352730274e-06,0.0001721329041725,3.652089292626793e-18,3.7121231741882813e-07,0.3,1.0
5960,6070,4.6048784256e-06,3.65303117229332e-05,3.107413868734619e-17,2.330526878691031e-06,0.3,1.0
5961,6017,3.9912493228e-06,4.4266491276713096e-05,2.2397944385386532e-17,2.132552478478067e-06,0.3,0.13946113022887105
5961,6078,3.259291172e-06,8.457947081783884e-05,-5.661879682960604e-18,-7.483800456048584e-07,0.3,0.8882298284261212
5962,6013,4.3518395424e-06,2.4241911729260262e-05,-3.68724412600875e-18,-3.041362919446248e-07,0.3,1.0
5963,6182,3.7579767704e-06,6.321174551987839e-05,1.0807986673017549e-17,1.1356657654302711e-06,0.3,1.0
5964,5995,2.4788820744e-06,2.1877586219651832e-05,6.71704555376878e-20,1.3917995069908524e-08,0.3,0.1342143263890693
5964,5995,3.2780017851999995e-06,1.153516942700323e-05,8.021964329263458e-19,1.0506806620807605e-07,0.3,0.17097722208013885
5965,6142,4.495557785e-06,0.0001061214398215,2.8357668197622665e-17,2.2148634917888668e-06,0.3,0.16436407147763624
5965,6126,3.8179543018e-06,8.023705402519024e-05,-1.612493166338998e-17,-1.6511618359540777e-06,0.3,0.8571342858544114
5966,6039,3.3969807624000004e-06,0.0001141925076334,8.043905834245244e-18,9.950872815982324e-07,0.3,1.0
5967,6054,3.6537749768e-06,0.0001513475655238,7.579708342415313e-18,8.336860720336515e-07,0.3,0.25578900270073635
5967,5974,4.4392352104e-06,1.0560477932315067e-05,-5.594496277997022e-19,-4.463224448451117e-08,0.3,0.7313832124306793
5968,6081,3.838629007399999e-06,8.76464098834933e-05,6.3965405910605694e-18,6.492401504619359e-07,0.3,0.18927698723211128
5968,6260,3.8287847042e-06,0.00011743247749,8.635324709513107e-18,8.801590093441733e-07,0.3,0.8110233012170901
5969,6033,5.0025820732e-06,2.670941313275003e-05,1.0472521739571792e-17,6.817889476335501e-07,0.3,1.0
5970,6305,3.7090260982e-06,9.165393841805629e-05,-2.5004654490562943e-18,-2.6840486132167484e-07,0.3,0.20318769247892718
5971,6009,3.7579767704e-06,1.4317108287336768e-05,3.641174399966557e-18,3.826019810263708e-07,0.3,0.16774411299133538
5972,5998,4.3501148224e-06,4.348455241637955e-05,-1.2540417746336713e-17,-1.0350621054473703e-06,0.3,0.16925436301787353
5973,6113,3.8836405278e-06,4.045924391106772e-05,-9.532607934594541e-18,-9.49268320467021e-07,0.3,1.0
5974,5996,3.779233694e-06,0.0001053859892256,-4.4557189232948925e-19,-4.639083063021425e-08,0.3,0.18827377548597934
5974,5996,3.3469686508e-06,0.0001869503509032,-1.1387773546834012e-19,-1.4426505887235022e-08,0.3,0.17357929662533106
5975,6008,4.558514118199999e-06,7.36259590822515e-05,-1.182949275565107e-18,-9.025137853220349e-08,0.3,1.0
5976,6024,4.582789421e-06,9.811391128698304e-05,8.37415884977228e-19,6.33183988689292e-08,0.3,0.3333333333333333
5976,6697,3.7509121894e-06,5.531225058326672e-05,-1.4151336450702893e-18,-1.4915364590703146e-07,0.3,0.3333333333333333
5976,6105,4.0519366264e-06,4.399441333807095e-05,5.777177600925202e-19,5.3654633712856554e-08,0.3,0.3333333333333333
5977,6069,3.3631174564e-06,3.1216603223948434e-05,-1.2359498676529736e-18,-1.5537228339127646e-07,0.3,1.0
5978,6131,3.9683477878e-06,4.967997588122717e-05,8.771644315318491e-19,8.431077716814405e-08,0.3,1.0
5979,6042,4.4393086434e-06,0.0001174597278679,-3.596901769010734e-18,-2.869486895710114e-07,0.3,0.13640215738192896
5979,6183,3.3385355472e-06,0.0001033640805086,1.766842017425416e-18,2.2473718106736922e-07,0.3,0.9025117840259939
5981,6045,3.412096262e-06,5.7654667375915335e-05,1.6233609399518133e-18,1.993948460298426e-07,0.3,0.1634169335958962
5982,6056,3.8591673374e-06,0.0001516955689783,1.8992366221588592e-18,1.910952667053007e-07,0.3,0.1884611064867414
5982,5983,3.8318376542000005e-06,5.365126758756333e-05,2.9762663882401052e-18,3.0296239507214964e-07,0.3,0.8123740216558977
5983,5984,7.0151000022e-06,8.82842712474619e-06,-7.505379890972581e-18,-2.667877747284111e-07,0.3,0.15705112997212775
5983,6116,4.0262498856e-06,9.765393841805632e-05,1.0481646279169373e-17,9.83730330934464e-07,0.3,0.9178256868368477
5984,6431,4.0503454208e-06,0.000188081558204,6.71396033922493e-18,6.239528489106224e-07,0.3,1.0
5985,6051,4.368295192799999e-06,3.0677305050734176e-05,-5.724919032727591e-18,-4.692366888561396e-07,0.3,0.21396862181114254
5985,6243,4.5057053566e-06,7.336140967817239e-05,1.289555265257006e-17,1.0033825635979495e-06,0.3,0.7828962084975667
5986,6098,3.3078799248000003e-06,0.0001262136873925,7.456217538047113e-18,9.625163450087865e-07,0.3,1.0
5986,6168,3.4212520122e-06,6.185421958697396e-05,4.2681747929687086e-18,5.220017071416156e-07,0.3,1.0
5987,6020,4.900169849399999e-06,2.685227771433999e-05,-6.209227801616481e-18,-4.188763446182438e-07,0.3,1.0
5988,6002,4.5672597886000006e-06,8.928203230275509e-06,-1.9021509433103887e-18,-1.4465256004216674e-07,0.3,0.21136687183460706
5988,6178,4.5988402366e-06,8.075371452358563e-05,-5.3963300496971295e-18,-4.05618876267583e-07,0.3,0.7879184744339703
5989,6365,4.6822023392e-06,0.0001258656839379,1.5530270910302572e-18,1.132317552259769e-07,0.3,1.0
5990,6366,6.870858669200001e-06,0.0001046047793231,5.928854605963025e-17,2.19011847994868e-06,0.3,0.19999250508553015
5991,6291,4.9506168366e-06,0.000141383802352,3.454893467257472e-17,2.290031742931454e-06,0.3,0.13068928100278251
5991,6107,3.3103797436e-06,3.509491840145927e-05,1.8081393238981224e-18,2.3312914935734746e-07,0.3,0.9234600908000594
5992,6010,3.8179543018e-06,4.063154574418054e-05,6.367623170618234e-19,6.520323052861454e-08,0.3,0.190784190242386
5992,6078,3.8336219788e-06,5.597323357897013e-05,9.21061846231708e-18,9.368614226247064e-07,0.3,0.8087410184856434
5993,6031,4.0356712342e-06,2.5241911729260263e-05,1.2023991832652241e-17,1.1241436135486602e-06,0.3,1.0
5994,6052,3.16498518e-06,6.902312163173479e-05,-5.7853485724777995e-18,-8.013536846930977e-07,0.3,0.2749543774009465
5995,6162,3.3366577626e-06,5.505110096753963e-05,8.693668884640928e-19,1.1068062217042163e-07,0.3,1.0
5997,6090,5.1914305686e-06,5.863348761681451e-05,3.43356291954513e-17,2.0964715519147117e-06,0.3,0.1792635251511991
5997,6217,4.3493933678e-06,5.8608908069361694e-05,-1.0363404032623532e-19,-8.556129604940798e-09,0.3,0.8431272929207229
5998,6064,4.418540001e-06,3.4120226906771115e-05,-4.216827212642857e-18,-3.390638144430456e-07,0.3,1.0
5999,6236,4.5011687278e-06,0.0001139211586526,4.220228809423118e-17,3.289272233662641e-06,0.3,1.0
6000,6041,3.6815674304e-06,0.0001018527616712,1.0619362270011656e-17,1.1537441610527183e-06,0.3,0.21584430351419714
6000,6270,4.0230007172e-06,0.0001866189145046,6.423122503222804e-18,6.036297440249323e-07,0.3,0.7754579768356081
6001,6177,3.7556145192e-06,0.0001325273958914,5.801817364874917e-18,6.102594416830743e-07,0.3,0.18500274490724422
6001,6055,3.726159811e-06,0.0001192382669399,5.0915337473331936e-18,5.424553891651168e-07,0.3,0.8159365824917029
6002,6147,5.260178566e-06,9.02144163503714e-05,-2.6373503718629833e-19,-1.5738637536646882e-08,0.3,1.0
6004,6094,4.4524521828e-06,5.314140666587193e-05,-2.342905605340227e-18,-1.859827529841525e-07,0.3,0.3333333333333333
6004,6129,3.8190653324e-06,4.9969833790618114e-05,2.0896033056795685e-17,2.138697027066632e-06,0.3,0.3333333333333333
6005,6053,2.4741356372e-06,1.270674230225704e-05,-5.312452939389815e-18,-1.1049896362404488e-06,0.3,1.0
6006,6021,5.4831576348e-06,1.1342416792648604e-05,2.106605366965503e-17,1.1689801276351773e-06,0.3,0.15392337445336646
6006,6054,3.8866915702e-06,2.10956473593183e-05,1.431606663447309e-17,1.423778396198338e-06,0.3,0.8927772286695783
6007,6049,2.9891769886e-06,0.0001205821416483,2.4682049998019563e-19,3.7436360776675566e-08,0.3,0.1581812657435466
6007,6016,2.9807412624e-06,7.724143342589242e-06,-6.439819514806655e-19,-9.811390895479205e-08,0.3,0.8421872020003567
6010,6029,5.279498100199999e-06,1.7388905057061258e-05,5.174369721042261e-18,3.068176204800078e-07,0.3,1.0
6011,6059,3.992505312e-06,6.540935585830305e-05,-9.476308429852997e-19,-9.017909631120289e-08,0.3,0.1830445603136944
6011,6111,3.8440959454e-06,3.1852277714339995e-05,2.3734875219483214e-18,2.4034598112444384e-07,0.3,0.8215442518046782
6012,6039,3.759799242e-06,6.426236253050207e-05,-1.4050531382162423e-17,-1.4752157560687986e-06,0.3,0.3333333333333333
6012,6074,4.6073799134e-06,7.831297954112573e-05,3.25777097241682e-18,2.441047497429976e-07,0.3,0.3333333333333333
6013,6037,4.7375469208e-06,8.342416792648604e-06,-3.604833608590306e-18,-2.576276937662722e-07,0.3,1.0
6014,6052,3.2300901412e-06,1.2949382989376328e-05,3.6519160708671096e-18,4.896901695875313e-07,0.3,0.3333333333333333
6016,6049,3.3053660392e-06,6.347969471230951e-05,1.0664799264989893e-18,1.378384532754405e-07,0.3,0.23135974881050234
6016,6138,3.8591673374e-06,4.831565037161874e-05,-1.710461877979498e-18,-1.721013405850395e-07,0.3,0.7554365918021151
6017,6100,3.9813969136e-06,5.255902001659703e-05,-1.9061395292111677e-17,-1.822268015615992e-06,0.3,0.18572370122812323
6018,6102,4.9391560554e-06,8.019056576077757e-05,-1.6075291896055068e-17,-1.0697846644669942e-06,0.3,0.19929558086353716
6018,6031,4.6138548852e-06,2.0656125291633368e-05,-2.1300856150867085e-17,-1.592281585112054e-06,0.3,0.8084367140857436
6019,6133,3.7104642392e-06,0.0001265266669336,3.725858287343925e-18,3.996890295057126e-07,0.3,0.15171139696449604
6020,6697,5.1272969246e-06,6.068070483908619e-05,-8.693764566574659e-18,-5.424025276766525e-07,0.3,0.18052967499499273
6020,6068,4.3498597146e-06,6.363081678632152e-05,2.4845367649621387e-18,2.050890373959e-07,0.3,0.8401373613737775
6021,6065,3.9062550068e-06,0.0001173059349634,1.5046148274699265e-17,1.4841268888743468e-06,0.3,0.2814467815504834
6021,6106,5.013195514599999e-06,3.5144806454223945e-05,6.019905394947937e-18,3.904823277117266e-07,0.3,0.7075235855830946
6022,6108,4.3510341644e-06,3.940935585830306e-05,1.755167813383351e-17,1.448169837284299e-06,0.3,1.0
6023,6028,2.4668412208e-06,1.453516942700323e-05,7.099182014463504e-19,1.485374746546311e-07,0.3,0.3333333333333333
6023,6028,2.4668412208e-06,1.3560477932315067e-05,7.609452549416501e-19,1.5921395773369106e-07,0.3,0.3333333333333333
6024,6068,4.593460083e-06,2.2535169427003223e-05,7.228809256196846e-18,5.444359213567399e-07,0.3,1.0
6025,6656,3.4107396601999994e-06,7.904017264462459e-05,-5.339727187758487e-18,-6.562891462386953e-07,0.3,0.3333333333333333
6025,6174,2.459624052e-06,5.940862690044404e-05,-5.727029504526562e-19,-1.2053192055668025e-07,0.3,0.3333333333333333
6025,6123,3.7109322548e-06,0.000143665402769,5.9124301382112026e-18,6.34122102944953e-07,0.3,0.3333333333333333
6026,6134,3.9440603256e-06,5.244073498245988e-05,1.0877926550862688e-17,1.0561577241891383e-06,0.3,1.0
6027,6046,3.9844918252e-06,2.445997286892673e-05,-4.916007235458153e-18,-4.693695852728518e-07,0.3,0.18174710901532518
6027,6178,3.8227994442e-06,6.35329825534262e-05,3.725954447119029e-18,3.807411593692201e-07,0.3,0.8233011591294545
6028,6034,4.4334101676e-06,8.610365985079726e-06,1.4708634563862711e-18,1.176029006022471e-07,0.3,1.0
